@relation TestInstances

@attribute ID numeric
@attribute CUMULATIVE_CONTENT_CONSISTENCY numeric
@attribute AVG_COLS numeric
@attribute AVG_ROWS numeric
@attribute STD_DEV_COLS numeric
@attribute LOCAL_RATIO_EMPTY_ROW_5 numeric
@attribute LOCAL_DIGIT_AMOUNT_VARIANCE_ROW_4 numeric
@attribute LOCAL_AVG_LENGTH_COL_4 numeric
@attribute LOCAL_AVG_LENGTH_ROW_0 numeric
@attribute LOCAL_LENGTH_VARIANCE_COL_5 numeric
@attribute LOCAL_RATIO_ANCHOR_COL_5 numeric
@attribute LOCAL_RATIO_IMAGE_COL_4 numeric
@attribute LOCAL_RATIO_SELECT_COL_2 numeric
@attribute LOCAL_RATIO_COLON_COL_1 numeric
@attribute LOCAL_RATIO_COLON_ROW_1 numeric
@attribute LOCAL_RATIO_COMMA_ROW_1 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_4 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_5 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_HEADER_COL_0 numeric
@attribute LOCAL_RATIO_HEADER_COL_2 numeric
@attribute LOCAL_RATIO_CONTAINS_WHITESPACE_ROW_0 numeric
@attribute LOCAL_RATIO_SPECIAL_CHAR_ROW_4 numeric
@attribute LOCAL_RATIO_IS_NUMBER_COL_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_2 numeric
@attribute CLASS {LAYOUT,RELATION,ENTITY,MATRIX,OTHER}

@data
2509,1,2,4,0,0,1,8.75,14.5,514.6875,0.25,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0.25,0,0.5,ENTITY
2510,0.5,2,4,0,0,0.25,6.75,7.5,34.75,0,0,0,0,0.5,0,0,0.75,0.5,1,0,0.5,1,0,0,0,ENTITY
2511,1,2,2,0,0,2.25,8,5,9,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0.5,0.5,0,0,ENTITY
2512,0.357143,1.5,10.5,0.731925,1,0,20.416667,14.5,296.395062,0.333333,0,0,0,0,0,0.083333,0.555556,0,0,0,1,1,0,0,0,ENTITY
2513,1,2,19,0,0,6.25,15.842105,37.5,3210.038781,0.947368,0,0,0,0,0,0,0.315789,0,0,0,0.5,0.5,0.052632,0,0,ENTITY
2514,2,2,2,0,0,0,7,9.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,ENTITY
2518,1,2,5,0,0,2.25,9.8,16.5,23156.8,0.4,0,0,0,0.5,0.5,0,0.8,0.5,0,0,0.5,0.5,0.2,0,0,ENTITY
2520,3,2,5,0,0,4,6.8,22,31.76,0,0,0,0,0.5,0,0,0.4,0,0,0,0.5,1,0,0,0,ENTITY
2521,3,3,2,0,0,0,18.5,19.333333,6.25,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0.666667,0,0.5,1,1,ENTITY
2523,1.142857,2,7,0,0,0,11,12.5,52.77551,0,0,0,0,0,0,0,0.571429,0.5,0,0,1,0,0,0,0,ENTITY
2526,1,2,7,0,0,0,7.428571,12,1582428.693878,0.571429,0,0,0,0,0.5,0,0.571429,0.5,1,0,0.5,0,0,0,0,ENTITY
2527,1,7,2,0,0,0,6.5,7.142857,0.25,0,0,0,0,0,0,0.5,0.5,0.857143,0.5,0.5,0.285714,0.857143,0,0.142857,0.142857,ENTITY
2529,6,6,2,0,0,0,19.5,6.833333,36,0,0.5,0,0,0,0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,ENTITY
2543,1,4,2,0,0,0,33,6.25,0.25,0,0,0,0,0,0,0.5,0.5,0.75,0,0,0,0,0,0,0,ENTITY
2548,2,2,13,0,0,30.25,13.230769,29.5,2282.071006,0.692308,0,0,0,0,0,0,0.461538,0,0,0,0.5,0.5,0,0,0,ENTITY
2550,2,4,2,0,0,0,20,11.75,342.25,0,0,0,0,0,0.25,0,0,0.5,0.5,0.5,0.5,0,0,0,0,ENTITY
2552,1,2,7,0,0,0,4.142857,18.5,1714.244898,0.571429,0,0,0,0,0.5,0,0.285714,0.5,1,0,0.5,1,0,0,0,ENTITY
2557,3,2,6,0,0,0,11.166667,7.5,46458.888889,0.5,0,0,0,0.5,0.5,0,0.333333,0.5,1,0,0.5,1,0,0,0,ENTITY
2561,0.416667,1.75,10.5,0.433013,0,0,9.416667,11.5,21.135802,0,0,0,0,0.5,0,0,0.888889,0.5,0,0,1,0.5,0.555556,0,0.5,ENTITY
2563,4,1.714286,6,0.699854,0,0.25,15.833333,12.5,8014.333333,0,0,0,0,0,0,0,0.5,0.5,1,0,0.5,0,0,0,0,ENTITY
2566,3,2,5,0,0,0,7.6,30,322.64,0.2,0,0,0,0,0,0,0.6,0.5,0,0,0.5,0.5,0,0,0,ENTITY
2567,1.285714,1.857143,6.5,0.349927,0,0,11,11,248.472222,0,0,0,0,0.5,0,0.142857,0.833333,0.5,0,0,0.5,1,0,0,0,ENTITY
2568,1,2,8,0,0,0,6.5,31.5,264.25,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,ENTITY
2570,1,1.8,4.5,0.4,0,0,9.4,11,2560.5,0.25,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,1,0,0,0,ENTITY
2572,1,5,2,0,0,0,14,8.2,6.25,0,0,0,0,0,0,0.5,0,0.6,0,0,1,1,0.5,0.4,0.4,ENTITY
2573,0.888889,1.777778,16,0.41574,0,0.25,7.111111,2,56.882653,0.428571,0.055556,0,0,0,0,0,0.357143,0,0.166667,0,0,1,0,0,0,ENTITY
2575,3,5,3,0,0,0.4,4,7.4,13.555556,0,0.333333,0,0,0,0,0.666667,0.666667,0.8,0,0,0.8,0.8,0,0,0,ENTITY
2580,4,2,19,0,0,0,10.578947,10,7047.146814,0.789474,0,0,0,0,0,0,0.315789,0,0,0,0,0.5,0,0,0,ENTITY
2581,1.333333,1.666667,5,0.471405,0,0,18.5,14,32.5,0,0,0,0,0.5,0,0,0.25,0,0,0,1,1,0,0,0,ENTITY
2582,1,2,2,0,0,0,8,11.5,156.25,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,ENTITY
2584,3,2,4,0,0,9,8,16,55.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,0,0,0,ENTITY
2587,3,2,5,0,0,0,6.8,17,198.64,0.6,0,0,0,0,0,0,0.4,0,0,0,0.5,0,0,0,0,ENTITY
2588,0.535714,21.5,1.535714,6.5,0,0,3.5,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2589,0.535714,21.5,1.535714,6.5,0,0,4,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2590,0.535714,21.5,1.535714,6.5,0,0,4,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2591,0.535714,21.5,1.535714,6.5,0,0,3.5,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2592,0.535714,21.5,1.535714,6.5,0,0,4,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2593,0.535714,21.5,1.535714,6.5,0,0,2.5,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2594,0.535714,21.5,1.535714,6.5,0,0,3,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2595,0.535714,21.5,1.535714,6.5,0,0,4,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.933333,0,0,0,0,0,0.866667,0.866667,ENTITY
2596,0.535714,21.5,1.535714,6.5,0,0,4,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.8,0,0,0,0,0,0.8,0.8,ENTITY
2597,0.535714,21.5,1.535714,6.5,0,0,4,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2598,0.535714,21.5,1.535714,6.5,0,0,3,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2599,0.535714,21.5,1.535714,6.5,0,0,4,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2600,0.535714,21.5,1.535714,6.5,0,0,3,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2601,0.535714,21.5,1.535714,6.5,0,0,3.5,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2602,0.535714,21.5,1.535714,6.5,0,0,3.5,2.428571,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0.6,ENTITY
2603,0.535714,21.5,1.535714,6.5,0,0,3,2.464286,0.25,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2604,0.535714,21.5,1.535714,6.5,0,0,3,2.428571,0,0,0,0,0,0,0,0.5,0,0.866667,0,0,0,0,0,0.866667,0.866667,ENTITY
2605,3,2,4,0,0,64,7.25,7,556.6875,0,0,0,0,0.5,0,0,0.75,0.5,0,0,0,1,0,0,0,ENTITY
2610,3.5,1.75,3.5,0.433013,0,9,11.5,16,42.666667,0,0,0,0,0,0.5,0,0.666667,0.5,0.25,0,1,0.5,0,0,0,ENTITY
2617,5,2,5,0,0,1,11.8,29.5,1058.56,0,0,0,0,0,0,0,0.6,0,1,0,1,0.5,0,0,0,ENTITY
2619,1,6,2,0,0,0,2,4.5,0.25,0,0,0,0,0,0.166667,0.5,0.5,0.833333,0.5,0.5,0.166667,0,0.5,0.833333,0.833333,ENTITY
2620,1.25,1.75,3.5,0.433013,0,0,14.5,5,17.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,ENTITY
2623,0.4375,1.5625,12.5,0.704339,1,0,20.857143,15,580.61157,0.272727,0,0,0,0,0,0.071429,0.545455,0,0,0,1,1,0,0,0,ENTITY
2624,0.333333,1.533333,11.5,0.718022,1,0,18.384615,15,515.09,0.3,0,0,0,0,0,0.076923,0.6,0,0,0,1,1,0,0,0,ENTITY
2625,4,4,2,0,0,0.5,12.5,8.25,16,0,0,0,0,0,0,1,1,0.75,1,0,0.75,0.75,0,0,0,ENTITY
2628,2,2,4,0,0,0,5.25,49,582.6875,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,1,0,0,0,ENTITY
2629,7,2,10,0,0,0.25,9.4,11,2469.04,0.1,0.1,0,0,0,0.5,0,0.6,0,0.9,0,1,0,0.1,0,0,ENTITY
2630,2,2,3,0,0,0,8.333333,19.5,1603868.666667,0,0,0,0,0.5,0,0,0.666667,0,0,0,0.5,1,0,0,0,ENTITY
2631,2,2,2,0,0,0,7,21.5,144,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,ENTITY
2632,0.666667,3,2,0,0,3.555556,20,10.666667,4,0,0,0,0,0,0,0,0.5,0,0,0,0.333333,0.333333,0,0,0,ENTITY
2636,4,7,2,0,0,0,4.5,7.714286,2.25,0,0,0,0,0,0,0.5,0,0.571429,0,0,0,0.142857,0.5,0.571429,0.571429,ENTITY
2637,3,2,3,0,0,0,10.666667,61,1930.666667,0,0,0,0,0.5,0,0,0.333333,0,0,0,1,1,0,0,0,ENTITY
2638,4,2.166667,8.666667,0.552771,0,0,5.428571,15.5,7.89,0.5,0,0,0,0,0,0,0,0,1,0.857143,0.5,0.5,0,0,0,ENTITY
2639,2,2,3,0,0,0,6,9,118.222222,0,0,0,0,0.5,0,0,0.333333,0,0,0,0.5,1,0,0,0,ENTITY
2641,1,2,2,0,0,0,12.5,9.5,2.25,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,0,ENTITY
2642,4,7,2,0,0,0,3,3.428571,4,0,0,0,0,0,0,0,0,0.571429,0.5,0.5,0.142857,0,0,0,0,ENTITY
2643,-0.142857,2.714286,6.333333,0.699854,0,0,16.833333,19,506.555556,0.333333,0,0,1,0.333333,0,0,0.5,0.333333,0,0,1,0.666667,0,0,0,ENTITY
2644,-0.142857,2.714286,6.333333,0.699854,0,0,16.833333,19,506.555556,0.333333,0,0,1,0.333333,0,0,0.5,0.333333,0,0,1,0.666667,0,0,0,ENTITY
2645,0.857143,1.714286,6,0.451754,0,0,4.428571,18,269.36,0.4,0.285714,0,0,0,0,0,0.4,0,0.857143,0,1,1,0,0,0,ENTITY
2646,0.666667,9,2,0,0,0,4,4.222222,0,0,0,0,0,0,0,0.5,0,0.444444,0.5,0.5,0,0,0,0.111111,0.111111,ENTITY
2647,0.666667,9,2,0,0,0,4,4.222222,0,0,0,0,0,0,0,0.5,0,0.444444,0.5,0.5,0,0,0,0.111111,0.111111,ENTITY
2648,0.666667,9,2,0,0,0,4,4.222222,0,0,0,0,0,0,0,0.5,0,0.333333,0.5,0.5,0,0,0,0.111111,0.111111,ENTITY
2651,6,2,10,0,0,2.25,10.4,8,24.4,0.4,0,0,0,0.5,0,0,0.5,0,0,0,0.5,1,0.1,0,0,ENTITY
2653,0.5,8.5,1.888889,0.5,0,0,11.5,11.375,6.25,0.5,0,0,0,0,0.333333,0.5,0.5,0.777778,0,0,0.625,0.625,0.5,0.333333,0.333333,ENTITY
2655,3,2,6,0,0,0,7.333333,14.5,83.805556,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,ENTITY
2657,3,2,3,0,0,0,15.666667,69.5,218,0,0,0,0,0,0,0,0.333333,0,1,0,1,1,0,0,0,ENTITY
2659,2,3,2,0,0,0,6.5,6.333333,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTITY
2660,2,2,2,0,0,0,18,6,4,1,0,0,0,0,0,0.5,0.5,1,0,0,0.5,0,0.5,0.5,0.5,ENTITY
2662,7.5,1.916667,11.5,0.276385,0,12.25,32.25,18,14.809917,0,0,0,0,0,0,0.166667,0.636364,0.5,0,0,1,0,0,0,0,ENTITY
2664,8,2,10,0,0,2.25,12.1,7,1441.76,0,0,0,0,0.5,0.5,0,0.6,0.5,1,0,0.5,0,0,0,0,ENTITY
2665,4,2,6,0,0,0.25,12,7,1346.472222,0,0,0,0,0.5,0.5,0,0.5,0.5,1,0,0.5,0,0,0,0,ENTITY
2666,8,2,10,0,0,2.25,12.1,7,888.44,0,0,0,0,0.5,0.5,0,0.7,0.5,1,0,0.5,0,0,0,0,ENTITY
2667,7,2,9,0,0,1,12.555556,7,1144.246914,0,0,0,0,0.5,0.5,0,0.666667,0.5,1,0,0.5,0,0,0,0,ENTITY
2668,7,2,9,0,0,1,12.111111,7,1135.802469,0,0,0,0,0.5,0.5,0,0.555556,0.5,1,0,0.5,0,0,0,0,ENTITY
2669,1.333333,2,3,0,0,4,5.666667,8,0.222222,0.333333,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0,0,ENTITY
2670,1.333333,2,3,0,0,6.25,5.666667,8,0.888889,0.333333,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0,0,ENTITY
2675,4,4,2,0,0,0,5,11,36,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0.75,0,0.5,1,1,ENTITY
2676,4,4,2,0,0,0,5,11,36,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0.75,0,0.5,1,1,ENTITY
2679,1,2,7,0,0,42.25,7.571429,13,23.673469,0.142857,0,0,0,0,0,0,0.714286,0.5,1,0,0.5,0.5,0.428571,0.5,0,ENTITY
2680,18,2,120,0,0,0,10.525,6.5,628.194167,0.766667,0,0,0,0,0.5,0.266667,0,0,0,0,0,0.5,0,0,0,ENTITY
2681,5,2,5,0,0,0,15.4,29,546.96,1,0,0,0,0.5,0.5,0,0,0,1,0,0.5,1,0,0,0,ENTITY
2682,1,2,2,0,0,0,14.5,6,0.25,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,ENTITY
2684,2,2,3,0,0,0,4,32,357.555556,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,ENTITY
2688,1,2,4,0,0,0.25,11,9,116.75,0,0,0,0,0,0,0,0.75,0.5,0,0,0.5,0,0.75,0.5,0.5,ENTITY
2689,3.5,1.947368,18.5,0.223297,0,0,10.526316,33,358.617284,0.833333,0,0,0,0,0.5,0,0.222222,0,0,0,1,0,0.055556,0,0,ENTITY
2690,6,2,9,0,0,0,8.888889,5.5,38.765432,0,0,0,0,0.5,0.5,0,0.555556,0.5,0,0,0.5,1,0.222222,0,0,ENTITY
2692,2,3,2,0,0,0,9,16,144,0,0,0,0.5,0,0,0,0.5,0.333333,0,0,0.333333,0.666667,0,0,0,ENTITY
2693,0,7,2,0,0,0,6.5,7.857143,9,0,0,0,0,0,0.285714,0.5,0.5,0.857143,0.5,0.5,0.857143,0,0,0.571429,0.571429,ENTITY
2695,1,2,38,0,0,42.25,17.078947,681.5,47292.68144,0.026316,0,0,0,0.5,0,0,0.289474,0,0,0,0.5,1,0.157895,0,0,ENTITY
2698,1,2,2,0,0,0.25,8.5,11.5,9,0,0,0,0,0.5,0,0,1,0.5,1,0,0.5,0.5,0,0,0,ENTITY
2700,4,2,4,0,0,0,11.5,18.5,1066.1875,0,0,0,0,0,0,0,0.25,0,1,0,0.5,0,0,0,0,ENTITY
2701,6,2,6,0,0,0,17.166667,33.5,441.472222,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,ENTITY
2709,1,2,2,0,0,0,11.5,6,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,ENTITY
2710,2,2,4,0,0,0,7,23.5,532.5,0.5,0,0,0,0.5,0.5,0,0.25,0,0,0,0.5,1,0,0,0,ENTITY
2716,2,2,7,0,0,16,6.142857,11,11.061224,0.285714,0,0,0,0,0,0.285714,0.428571,0,0,0,0.5,0,0.285714,0,0,ENTITY
2717,2,2,7,0,0,81,10.428571,12,2703.673469,0.714286,0,0,0,0.5,0.5,0,0.428571,0.5,1,0,0.5,0.5,0,0,0,ENTITY
2725,1,2,3,0,0,2.25,17.666667,14.5,6.888889,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0.5,0,0,0,ENTITY
2729,1,2,9,0,0,0.25,11.888889,5,8.888889,0.111111,0,0,0,0,0,0.333333,0.777778,0.5,0,0,0.5,0,0.555556,0,0.5,ENTITY
2731,2,2,7,0,0,12.25,7.571429,12,30.77551,0,0,0,0,0.5,0,0,0.714286,0,0,0,0,0.5,0.714286,0,0.5,ENTITY
2736,1,2,6,0,0,0,10.166667,15.5,725.472222,0.333333,0,0,0,0.5,0,0,0.5,0.5,1,0,0.5,0.5,0.166667,0.5,0,ENTITY
2738,1,1.666667,2.5,0.471405,0,0,45,32.5,380.25,0.5,0,0,0,0.5,0,0,0,0,0.666667,0,1,0.5,0,0,0,ENTITY
2740,2,1.857143,13,0.349927,0,0,15.5,42,66344.520833,0.25,0,0,0,0,0,0,0.083333,0,0,0,1,0,0,0,0,ENTITY
2741,2,2,2,0,0,9,9.5,12,0.25,0,0,0,0,0.5,0,0,1,0.5,1,0,0.5,1,0,0,0,ENTITY
2743,0.3125,1.5625,12.5,0.704339,1,0,19.714286,17,5347.471074,0.363636,0,0,0,0,0,0.071429,0.636364,0,0,0,1,1,0,0,0,ENTITY
2745,1,2,8,0,0,0.25,10.375,8.5,215.484375,0.125,0,0,0,0,0.5,0,0.75,0.5,1,0,0,0,0.5,0,0.5,ENTITY
2746,3,2,8,0,0,0,11.25,30,125829.5,0.625,0,0,0,0.5,0.5,0,0.5,0.5,1,0,0.5,0.5,0,0,0,ENTITY
2749,1,2,2,0,0,0,17,12,36,0,0,0,0,0.5,0,0,0,0,0,0,0.5,1,0,0,0,ENTITY
2756,3,2,6,0,0,6.25,13.333333,452,101347.888889,0.5,0,0,0,0.5,0,0,0.166667,0,0,0,0.5,1,0,0,0,ENTITY
2759,2,3,2,0,0,0,54,8,2162.25,0.5,0,0,0,0,0.333333,0,0.5,0.666667,0.5,0.5,0.333333,0.333333,0,0.333333,0.333333,ENTITY
2764,3,4,2,0,0,0.75,13,12.75,36,0,0,0,0,0,0,1,0,0.75,0.5,0.5,1,0.5,0,0,0,ENTITY
2765,1,4,2,0,0,0.75,14,12.75,20.25,0,0,0,0,0,0,1,0.5,1,0.5,0.5,1,0.5,0,0.25,0.25,ENTITY
2766,4,4,2,0,0,0.75,13,12.75,30.25,0,0,0,0,0,0,1,0.5,1,0.5,0.5,1,0.5,0,0.5,0.5,ENTITY
2767,3,4,2,0,0,0.75,13,12.75,36,0,0,0,0,0,0,1,0,0.75,0.5,0.5,1,0.5,0,0,0,ENTITY
2768,1,4,2,0,0,0.75,13,12.75,30.25,0,0,0,0,0,0,1,0.5,1,0.5,0.5,1,0.5,0,0.25,0.25,ENTITY
2769,4,4,2,0,0,0.75,14,12.75,30.25,0,0,0,0,0,0,1,0.5,1,0.5,0.5,1,0.5,0,0.5,0.5,ENTITY
2772,0.411765,1.588235,13.5,0.69102,1,0,22.333333,15,3577.743056,0.333333,0,0,0,0,0,0.066667,0.583333,0,0,0,1,1,0,0,0,ENTITY
2776,1,2,5,0,0,2.25,9.4,14.5,3.04,0,0,0,0,0,0,0,0.8,0,0,0,1,0.5,0,0,0,ENTITY
2777,2,2,8,0,0,16,10.375,11.5,12.359375,0.125,0,0,0,0.5,0,0,0.5,0,1,0,0,1,0.125,0,0,ENTITY
2778,0.818182,1.727273,9.5,0.445362,0,4,17.272727,22,2275.359375,0.5,0.181818,0,0,0,0,0,0.75,0,0.090909,0,1,0.5,0.25,0,0,ENTITY
2782,5,2,6,0,0,6.25,13,31.5,594.916667,0,0,0,0,0.5,0,0,0.5,0,1,0,1,1,0.166667,0,0,ENTITY
2786,1,4,2,0,0,0,18,13.25,42.25,0,0,0,0,0,0.75,0.5,0.5,1,0.5,0.5,1,0.25,0,0,0,ENTITY
2788,0.625,1.75,14,0.433013,0,12.25,15.125,19,350.638889,0.916667,0.0625,0,0,0,0,0,0.25,0,0.75,0,1,0,0.083333,0,0,ENTITY
2789,10,2,11,0,0,1,7.636364,2,20.512397,0,0,0,0,0,0,0.090909,0.909091,0.5,0.090909,0.090909,0,1,0,0,0,ENTITY
2792,4,2,10,0,0,2.25,10.1,10.5,17.09,0,0,0,0,0,0,0,0.6,0.5,0,0,0.5,0,0.6,0.5,0,ENTITY
2793,8,2,9,0,0,0,9.444444,9.5,1508.691358,0.888889,0,0,0,0,0,0,0.555556,0,0,0,0.5,0,0,0,0,ENTITY
2796,2,2,3,0,0,4,10.666667,9,8.222222,0,0,0,0,0,0,0,0.333333,0.5,0,0,0,0.5,0,0,0,ENTITY
2797,2,2,3,0,0,4,10.666667,9,8.222222,0,0,0,0,0,0,0,0.333333,0.5,0,0,0,0.5,0,0,0,ENTITY
2798,1,2,2,0,0,4,9.5,8,16,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,0,0,ENTITY
2799,0.444444,1.777778,8,0.41574,0,0,11.333333,18,726.77551,0.714286,0.111111,0,0,0,0,0,0.142857,0,0.888889,0,1,0.5,0.142857,0,0,ENTITY
2801,1,2,22,0,0,0,11.818182,11.5,507.126033,0.909091,0,0,0,0,0,0,0.090909,0,0,0,0.5,0.5,0.090909,0,0,ENTITY
2803,3,2,3,0,0,4,6,5,5.555556,0,0,0,0,0.5,0,0,1,0.5,0,0,0,1,0.333333,0,0,ENTITY
2804,1.333333,2,3,0,0,4,5.666667,8.5,0.888889,0.333333,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0,0,ENTITY
2805,2,4,2,0,0,0,6,7.25,16,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1,0,0.25,0.25,ENTITY
2808,3,2,7,0,0,6.25,13.857143,16.5,40.571429,0.142857,0,0,0,0,0,0,0.428571,0,0,0,1,0.5,0,0,0,ENTITY
2809,1.5,1.8,4.5,0.4,0,0,7.4,9,55.1875,0.75,0,0,0,0.5,0,0,0,0,0.2,0,1,0.5,0,0,0,ENTITY
2814,4,2,4,0,0,2.25,16.25,9.5,0.5,0,0,0,0,0,0,0,1,0.5,1,0,0.5,0.5,0,0,0,ENTITY
2819,24,24,2,0,0,0.076389,2,2.083333,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0,1,0.5,1,1,ENTITY
2820,2,2,7,0,0,64,11.857143,9,1933.632653,0.714286,0,0,0,0.5,0.5,0,0.428571,0.5,1,0,0.5,0.5,0,0,0,ENTITY
2821,3,2,5,0,0,16,7.4,18.5,118.96,0,0,0,0,0.5,0,0,0.2,0,0,0,1,1,0,0,0,ENTITY
2822,6,1.714286,6,0.699854,0,0,8.833333,14,38620.888889,0,0,0,0,0,0,0,0.333333,0,0,0,1,0.5,0,0,0,ENTITY
2825,2,7,2,0,0,0,5,5.428571,0.25,0,0,0,0,0,0,0.5,0.5,1,0,0,0.142857,0,0.5,0.142857,0.142857,ENTITY
2827,2,2,6,0,0,0.25,13.166667,14,37,0,0,0,0,0.5,0,0,0.666667,0.5,0,0,0.5,0.5,0.333333,0.5,0,ENTITY
2828,2,2,2,0,0,9,16.5,56.5,256,0,0,0,0,0.5,0,0,1,0.5,0,0,1,1,0,0,0,ENTITY
2829,4,1.7,17,0.458258,0,0,20.8,151,60433.530612,0.214286,0,0,0,0,0,0,0.714286,0,0,0,1,1,0,0,0,ENTITY
2832,1.5,1.923077,12.5,0.266469,0,0,7,10,485.076389,0.5,0,0,0,0,0,0,0.416667,0,0,0,1,0,0.166667,0,0,ENTITY
2834,-0.636364,3,11,0,0,0.222222,1.545455,9,6.694215,0,0,0,0,0,0,0.909091,0,0.333333,0.090909,0.090909,0.666667,0,0.909091,0.333333,0.333333,ENTITY
2835,5,2,6,0,0,0,6,7.5,334.25,0,0,0,0,0.5,0,0,0.333333,0.5,1,0,0,1,0,0,0,ENTITY
2841,2.5,1.875,7.5,0.330719,0,0,10.625,35,946.489796,0.285714,0,0,0,0.5,0,0,0.571429,0.5,0,0,1,1,0,0,0,ENTITY
2842,4,2,4,0,0,9,6.25,20,175.25,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0.5,0,0,0,ENTITY
2843,3,2,8,0,0,0,13.75,7.5,53.25,0.375,0,0,0,0.5,0,0,0.375,0,0,0,0.5,1,0.125,0,0,ENTITY
2846,1,1.666667,5,0.471405,0,16,85.333333,59,49.5,0,0,0,0,0,0,0.333333,0.75,0,0,0,1,0.5,0,0,0,ENTITY
2847,2,2,7,0,0,9,12.571429,15.5,27.142857,0,0,0,0,0,0,0,0.714286,0,1,0,0.5,0.5,0.428571,0,0.5,ENTITY
2848,1,1.666667,5,0.471405,0,156.25,32.166667,65,10125.1875,0.5,0,0.25,0,0.5,0,0.333333,0.75,0.5,0,0,1,1,0.25,0,0,ENTITY
2849,7,2,7,0,0,0,14.714286,7,1057.632653,0,0,0,0,0,0.5,0,0.285714,0.5,0,0,0.5,0.5,0,0,0,ENTITY
2850,0.3125,1.5625,12.5,0.704339,1,0,18.285714,17,6835.785124,0.363636,0,0,0,0,0,0.071429,0.636364,0,0,0,1,1,0,0,0,ENTITY
2853,3,2,7,0,0,9,15.428571,10,81.265306,0.428571,0,0,0,0,0,0,0.714286,0.5,0,0,0,1,0,0,0,ENTITY
2858,2,2,3,0,0,0,5,17.5,790.222222,0,0,0,0,0,0,0,0.666667,0,0,0,0.5,0.5,0,0,0,ENTITY
